LastName	FirstName	Status	YOE	Number	Category	DateCreated	WeeksPassed	CumulativeTime
Dison	Manu	new	7.987935946286371	3	5	2020-03-24T11:46:47Z	52	59880000.0
Browne	Roche	negotiation	3.102341292196401	3	3	2020-03-24T11:52:04Z	52	59920000.0
Benoit	Odie	new	6.335176058439703	4	1	2020-03-24T11:57:21Z	52	59960000.0
Clothier	Tarin	new	5.326456798779262	4	4	2020-03-24T12:02:38Z	52	60000000.0
Perkins	Samual	processing	5.3089424006890225	3	4	2020-03-24T12:07:55Z	52	60040000.0
Brien	Keir	processing	8.253152798663185	1	3	2020-03-24T12:13:12Z	52	60080000.0
Coppedge	Alayne	processing	8.793600590031422	3	3	2020-03-24T12:18:29Z	52	60120000.0
Grijalva	Kaysha	closed	7.340628696078102	3	4	2020-03-24T12:23:46Z	52	60160000.0
Fulford	Sergio	processing	8.592741693503683	3	2	2020-03-24T12:29:02Z	52	60200000.0
Chouinard	Mirella	processing	5.350902854790544	3	3	2020-03-24T12:34:19Z	52	60240000.0
Garnica	Suad	closed	4.760766932014911	2	1	2020-03-24T12:39:36Z	52	60280000.0
Pineda	Sharletta	new	6.4523085034737075	3	2	2020-03-24T12:44:53Z	52	60320000.0
Crowell	Chastity	negotiation	8.884278145167412	2	2	2020-03-24T12:50:10Z	52	60360000.0
Isham	Sara	closed	4.060411039155633	2	3	2020-03-24T12:55:27Z	52	60400000.0
Jump	Kenitra	negotiation	4.3007261545385	3	0	2020-03-24T13:00:44Z	52	60440000.0
Dorsch	Raychelle	new	5.194573902453037	2	2	2020-03-24T13:06:01Z	52	60480000.0
Cupples	Khristine	new	8.0016933382539	4	5	2020-03-24T13:11:18Z	52	60520000.0
Mcfall	Ta	new	3.930770931849258	2	0	2020-03-24T13:16:35Z	52	60560000.0
Brodeur	Ezequiel	new	4.987958943470573	3	5	2020-03-24T13:21:52Z	53	60600000.0
Place	Celines	processing	5.018789230679031	1	3	2020-03-24T13:27:08Z	53	60640000.0
Carbone	Teyana	processing	6.716597350316856	4	3	2020-03-24T13:32:25Z	53	60680000.0
Snelling	Jarmaine	processing	7.717746201035771	4	3	2020-03-24T13:37:42Z	53	60720000.0
Anselmo	Krysti	negotiation	5.215131910590282	4	2	2020-03-24T13:42:59Z	53	60760000.0
Bullard	Trung	new	5.3938464948887415	4	2	2020-03-24T13:48:16Z	53	60800000.0
Henkel	Basil	closed	7.416494494697642	4	2	2020-03-24T13:53:33Z	53	60840000.0
Calles	Arnie	closed	5.068031816351633	3	4	2020-03-24T13:58:50Z	53	60880000.0
Keene	Charlese	closed	3.5684664088116884	3	1	2020-03-24T14:04:07Z	53	60920000.0
Buchanon	Miyoshi	processing	3.520614385862071	2	5	2020-03-24T14:09:24Z	53	60960000.0
Holt	Crescencio	new	3.5725890644316696	1	5	2020-03-24T14:14:41Z	53	61000000.0
Deshazo	Andreal	new	6.43820444140471	1	3	2020-03-24T14:19:57Z	53	61040000.0
Hawkes	Thuy	new	5.196890360744458	3	1	2020-03-24T14:25:14Z	53	61080000.0
Tesch	Christana	new	8.528711394780291	1	5	2020-03-24T14:30:31Z	53	61120000.0
Truax	Arshad	new	4.24236858302042	4	3	2020-03-24T14:35:48Z	53	61160000.0
Bickford	Carmencita	new	4.482334295958332	2	4	2020-03-24T14:41:05Z	53	61200000.0
Shane	Tawanda	negotiation	3.0121161504252463	4	3	2020-03-24T14:46:22Z	53	61240000.0
Corral	Lorena	new	4.261746958612386	4	5	2020-03-24T14:51:39Z	53	61280000.0
Eddings	Eitan	closed	6.025346273006782	3	3	2020-03-24T14:56:56Z	53	61320000.0
Caldwell	Denishia	new	7.6771906887124	2	4	2020-03-24T15:02:13Z	53	61360000.0
Cabe	Shamela	negotiation	3.237517225705856	4	3	2020-03-24T15:07:30Z	53	61400000.0
Catanzaro	Vishnu	negotiation	8.84794424595732	4	2	2020-03-24T15:12:47Z	53	61440000.0
Mcgaha	Marysol	processing	8.956316713730832	4	6	2020-03-24T15:18:03Z	53	61480000.0
Ferris	Adian	processing	6.664978545617059	2	1	2020-03-24T15:23:20Z	53	61520000.0
Painter	Andrzej	new	7.027715437778938	3	2	2020-03-24T15:28:37Z	53	61560000.0
Lightsey	Mauri	new	7.717543108961692	3	2	2020-03-24T15:33:54Z	53	61600000.0
Martz	Analaura	processing	6.618398778671809	3	3	2020-03-24T15:39:11Z	53	61640000.0
Degraw	Celeste	processing	5.36562081813101	2	2	2020-03-24T15:44:28Z	53	61680000.0
Crayton	Rosalee	processing	5.3649625296789365	3	4	2020-03-24T15:49:45Z	53	61720000.0
Balfour	Eward	new	7.81591175345838	3	5	2020-03-24T15:55:02Z	54	61760000.0
Gravely	Cleopatra	new	6.391430958250104	4	2	2020-03-24T16:00:19Z	54	61800000.0
Avera	Lauretta	new	4.314389622064378	4	3	2020-03-24T16:05:36Z	54	61840000.0
Axford	Serrina	closed	7.600999033680202	1	3	2020-03-24T16:10:53Z	54	61880000.0
Kamps	Semaj	negotiation	4.848796442252802	4	2	2020-03-24T16:16:09Z	54	61920000.0
Tuggle	Christa	new	4.415687293952612	4	5	2020-03-24T16:21:26Z	54	61960000.0
Hardcastle	Towanda	processing	3.1703921727209314	3	2	2020-03-24T16:26:43Z	54	62000000.0
Presswood	Chesley	new	7.937936533577262	3	2	2020-03-24T16:32:00Z	54	62040000.0
Hatchett	Petra	new	7.7398597020155515	4	1	2020-03-24T16:37:17Z	54	62080000.0
Gard	Timi	negotiation	4.434757902761463	3	4	2020-03-24T16:42:34Z	54	62120000.0
Ruel	Quiana	new	3.23098910786282	4	3	2020-03-24T16:47:51Z	54	62160000.0
Bing	Christianne	new	8.584557146156422	4	4	2020-03-24T16:53:08Z	54	62200000.0
Raines	Vikash	processing	5.970536250242214	4	3	2020-03-24T16:58:25Z	54	62240000.0
Glowacki	Hilliard	processing	5.035627974411106	1	2	2020-03-24T17:03:42Z	54	62280000.0
Olivier	Marcella	processing	6.247962835815747	4	2	2020-03-24T17:08:58Z	54	62320000.0
Ekstrom	Benajamin	new	3.3711159184716095	3	4	2020-03-24T17:14:15Z	54	62360000.0
Torgerson	Stefanee	new	3.2023048777827907	2	2	2020-03-24T17:19:32Z	54	62400000.0
Lenz	Kahlil	negotiation	4.2762309453614264	1	1	2020-03-24T17:24:49Z	54	62440000.0
Waller	Terrina	negotiation	5.1324124100626465	4	3	2020-03-24T17:30:06Z	54	62480000.0
Rollins	Kendrell	new	6.145281087621935	1	1	2020-03-24T17:35:23Z	54	62520000.0
Hatley	Shareema	new	8.472087251696795	4	4	2020-03-24T17:40:40Z	54	62560000.0
Detwiler	Elisa	new	7.645981747968973	2	3	2020-03-24T17:45:57Z	54	62600000.0
Russo	Candias	closed	5.4571981222622306	1	4	2020-03-24T17:51:14Z	54	62640000.0
Kunkle	Jorgen	new	4.119344783145966	3	6	2020-03-24T17:56:31Z	54	62680000.0
Delavega	Letia	processing	6.77751202718018	1	4	2020-03-24T18:01:48Z	54	62720000.0
Springs	Silvina	processing	3.662870760159463	4	5	2020-03-24T18:07:04Z	54	62760000.0
Hook	Marykathryn	new	5.131474642426781	1	2	2020-03-24T18:12:21Z	54	62800000.0
Garica	Colm	new	8.052481916468313	4	3	2020-03-24T18:17:38Z	54	62840000.0
Radcliffe	Letetia	new	3.1719896498031988	2	4	2020-03-24T18:22:55Z	54	62880000.0
Colunga	Mystery	negotiation	7.616719978719569	4	1	2020-03-24T18:28:12Z	55	62920000.0
Moritz	Deryl	new	4.886065474724266	3	1	2020-03-24T18:33:29Z	55	62960000.0
Mercer	Ishah	new	4.77023234684971	2	4	2020-03-24T18:38:46Z	55	63000000.0
Schorr	Riane	new	8.521137080498052	3	4	2020-03-24T18:44:03Z	55	63040000.0
Vallone	Calla	new	3.1079172977376044	2	3	2020-03-24T18:49:20Z	55	63080000.0
Savino	Jamesha	processing	8.861359696308154	2	3	2020-03-24T18:54:37Z	55	63120000.0
Dell	Jehnna	negotiation	3.55991663782432	2	0	2020-03-24T18:59:53Z	55	63160000.0
Zachery	Jacquilyn	closed	6.390677283123525	4	2	2020-03-24T19:05:10Z	55	63200000.0
Bixby	Tecora	processing	4.556998177210019	1	5	2020-03-24T19:10:27Z	55	63240000.0
Dark	Rasheda	new	3.1834376515706357	3	2	2020-03-24T19:15:44Z	55	63280000.0
Maynard	Chante	closed	8.19469684833032	2	3	2020-03-24T19:21:01Z	55	63320000.0
Mertz	Romie	processing	6.707624607283428	2	2	2020-03-24T19:26:18Z	55	63360000.0
Hegarty	Eloisa	new	3.066746107376674	1	4	2020-03-24T19:31:35Z	55	63400000.0
Guess	Mallarie	new	5.815645250328681	2	3	2020-03-24T19:36:52Z	55	63440000.0
Goyette	Louise	negotiation	8.352677901711694	4	2	2020-03-24T19:42:09Z	55	63480000.0
Brasfield	Ndidi	negotiation	6.558634891877013	2	3	2020-03-24T19:47:26Z	55	63520000.0
Voorhees	Laurissa	new	4.475542703592687	2	4	2020-03-24T19:52:43Z	55	63560000.0
Laird	Manfred	processing	4.168826237499313	3	5	2020-03-24T19:57:59Z	55	63600000.0
Spivey	Carisma	new	4.095433822483884	4	5	2020-03-24T20:03:16Z	55	63640000.0
Rudnick	Hollyn	new	7.4361325359254815	3	2	2020-03-24T20:08:33Z	55	63680000.0
Mccready	Simmie	negotiation	7.492667410730428	2	3	2020-03-24T20:13:50Z	55	63720000.0
Duquette	Eloy	new	8.364459441464813	1	2	2020-03-24T20:19:07Z	55	63760000.0
Towles	Shaunta	negotiation	7.0073454589295885	2	0	2020-03-24T20:24:24Z	55	63800000.0
Bailey	Tyechia	new	5.521714469470363	1	3	2020-03-24T20:29:41Z	55	63840000.0
Mendoza	Kit	negotiation	4.265520924151788	4	3	2020-03-24T20:34:58Z	55	63880000.0
Kurz	Robynn	new	8.61542813145736	4	2	2020-03-24T20:40:15Z	55	63920000.0
Gosselin	Nikkita	new	7.0573742051876485	2	2	2020-03-24T20:45:32Z	55	63960000.0
Hodgin	Jenniger	new	3.6486240162957246	2	3	2020-03-24T20:50:49Z	55	64000000.0
Range	Alsion	new	3.730178081695879	4	4	2020-03-24T20:56:05Z	55	64040000.0
Mantooth	Joel	new	7.652921917897668	2	2	2020-03-24T21:01:22Z	56	64080000.0
Johansen	Thoa	negotiation	3.076902898435232	1	2	2020-03-24T21:06:39Z	56	64120000.0
Eddy	Celeste	negotiation	3.574940541817463	2	4	2020-03-24T21:11:56Z	56	64160000.0
Meier	Ottis	negotiation	8.743721102501127	3	4	2020-03-24T21:17:13Z	56	64200000.0
Pettiford	Shepard	new	8.938233550934797	3	2	2020-03-24T21:22:30Z	56	64240000.0
Castro	Haunani	negotiation	6.938914723754223	2	3	2020-03-24T21:27:47Z	56	64280000.0
Staples	Meghan	new	6.466675211288637	3	4	2020-03-24T21:33:04Z	56	64320000.0
Loudermilk	Shariece	processing	6.359687046365939	2	1	2020-03-24T21:38:21Z	56	64360000.0
Giraldo	Mylissa	processing	3.763966351301617	4	4	2020-03-24T21:43:38Z	56	64400000.0
Athey	Tomeshia	negotiation	7.843420275822536	3	4	2020-03-24T21:48:54Z	56	64440000.0
Whitfield	Daria	new	6.899079972783969	3	7	2020-03-24T21:54:11Z	56	64480000.0
Crownover	Peggi	closed	6.247116248952343	2	3	2020-03-24T21:59:28Z	56	64520000.0
Gainer	Neha	new	7.173712382117284	2	2	2020-03-24T22:04:45Z	56	64560000.0
Kimmel	Charles	new	3.578660353766918	2	4	2020-03-24T22:10:02Z	56	64600000.0
Pelayo	Jenilyn	negotiation	7.143985192578078	1	3	2020-03-24T22:15:19Z	56	64640000.0
Small	Jolly	new	7.610267775675635	3	4	2020-03-24T22:20:36Z	56	64680000.0
Hiser	Carrieanne	new	4.204638110558212	1	4	2020-03-24T22:25:53Z	56	64720000.0
Parada	Eun	processing	7.826860229631183	1	2	2020-03-24T22:31:10Z	56	64760000.0
Leeds	Jesscia	closed	8.432880251564496	2	3	2020-03-24T22:36:27Z	56	64800000.0
Brundidge	Walt	new	3.2519358566168783	4	6	2020-03-24T22:41:44Z	56	64840000.0
Justin	Kalena	processing	5.807453992719478	3	2	2020-03-24T22:47:00Z	56	64880000.0
Mcgrath	Crysta	closed	3.1142766594136364	2	2	2020-03-24T22:52:17Z	56	64920000.0
Steinman	Zenobia	new	7.708852688232948	1	3	2020-03-24T22:57:34Z	56	64960000.0
Cobbins	Faron	negotiation	5.296602249840667	3	2	2020-03-24T23:02:51Z	56	65000000.0
Hosey	Hiep	new	6.527752225073982	4	3	2020-03-24T23:08:08Z	56	65040000.0
Matthews	Harpreet	negotiation	8.417423142735377	2	2	2020-03-24T23:13:25Z	56	65080000.0
Gines	Leandrea	processing	3.379672630990307	3	6	2020-03-24T23:18:42Z	56	65120000.0
Labrecque	Mikeal	new	4.777488257418584	4	3	2020-03-24T23:23:59Z	56	65160000.0
Preciado	Emalee	processing	5.426343142515538	3	3	2020-03-24T23:29:16Z	56	65200000.0
Core	Toi	new	5.105020942906221	3	4	2020-03-24T23:34:33Z	56	65240000.0
Gardner	Fuad	negotiation	4.05230502726571	2	4	2020-03-24T23:39:49Z	57	65280000.0
Suttle	Emmanuell	closed	4.775797938246273	1	3	2020-03-24T23:45:06Z	57	65320000.0
Zanders	Lizzeth	new	8.093334277038629	4	3	2020-03-24T23:50:23Z	57	65360000.0
Fernando	Rossi	new	3.823395406733943	4	2	2020-03-24T23:55:40Z	57	65400000.0
Birk	Farrah	closed	3.4201096659046932	1	1	2020-03-25T00:00:57Z	57	65440000.0
Heaney	Cliff	new	3.6314234058139028	3	5	2020-03-25T00:06:14Z	57	65480000.0
Merriam	Khaled	processing	5.703533277652734	1	2	2020-03-25T00:11:31Z	57	65520000.0
Woodhouse	Leola	negotiation	3.2243699367499614	3	4	2020-03-25T00:16:48Z	57	65560000.0
Shattuck	Shakira	new	6.438293524817114	3	3	2020-03-25T00:22:05Z	57	65600000.0
Purifoy	Shanessa	negotiation	4.761802545278181	1	4	2020-03-25T00:27:22Z	57	65640000.0
Oliveri	Ruthy	processing	5.841788007243822	3	2	2020-03-25T00:32:39Z	57	65680000.0
Baumann	Altariq	negotiation	4.873174321557218	4	1	2020-03-25T00:37:55Z	57	65720000.0
Ugalde	Laguana	new	3.698726446357468	4	3	2020-03-25T00:43:12Z	57	65760000.0
Ulibarri	Marquerite	negotiation	8.86191657767819	4	2	2020-03-25T00:48:29Z	57	65800000.0
Beckles	Kya	closed	3.779314759622962	3	3	2020-03-25T00:53:46Z	57	65840000.0
Fournier	Dalya	new	5.517645830433588	3	3	2020-03-25T00:59:03Z	57	65880000.0
Felten	Sharnelle	negotiation	6.4689544953542	2	2	2020-03-25T01:04:20Z	57	65920000.0
Bean	Stefano	closed	8.77731863506116	3	2	2020-03-25T01:09:37Z	57	65960000.0
Jozwiak	Porshia	new	3.0257145949645166	4	1	2020-03-25T01:14:54Z	57	66000000.0
Pattison	Shaynna	negotiation	4.75683418559999	4	3	2020-03-25T01:20:11Z	57	66040000.0
Paez	Tom	new	5.970198644013705	1	6	2020-03-25T01:25:28Z	57	66080000.0
Staton	Mandeep	processing	5.012289218114054	1	4	2020-03-25T01:30:45Z	57	66120000.0
Schmucker	Lovell	negotiation	5.372577728857227	3	2	2020-03-25T01:36:01Z	57	66160000.0
Rine	Anders	closed	8.955808267461066	2	3	2020-03-25T01:41:18Z	57	66200000.0
Childress	Roxanna	new	6.9534871295764455	3	2	2020-03-25T01:46:35Z	57	66240000.0
Spalding	Carlita	new	6.8704572926220715	1	3	2020-03-25T01:51:52Z	57	66280000.0
Rager	Cyndal	negotiation	5.310231411619176	1	5	2020-03-25T01:57:09Z	57	66320000.0
Engelhardt	Nichele	negotiation	4.1599768334193366	4	2	2020-03-25T02:02:26Z	57	66360000.0
Basham	Billyjoe	new	6.944978372477513	4	2	2020-03-25T02:07:43Z	57	66400000.0
Kistner	Magalie	negotiation	4.0134996587159595	2	4	2020-03-25T02:13:00Z	58	66440000.0
Orosco	Roisin	processing	6.996966773498362	1	3	2020-03-25T02:18:17Z	58	66480000.0
Clifton	Deante	processing	3.218348663521104	4	3	2020-03-25T02:23:34Z	58	66520000.0
Wharton	Brynn	negotiation	6.358568156184445	2	4	2020-03-25T02:28:50Z	58	66560000.0
Lemieux	Shaw	new	3.899211150570311	3	2	2020-03-25T02:34:07Z	58	66600000.0
Elwood	Roula	negotiation	8.513129792652853	3	4	2020-03-25T02:39:24Z	58	66640000.0
Banuelos	Shawndra	closed	7.423456331643857	1	1	2020-03-25T02:44:41Z	58	66680000.0
Jahnke	Latrease	processing	6.601942905541642	2	2	2020-03-25T02:49:58Z	58	66720000.0
Ansley	Malaika	processing	6.586823155525389	1	1	2020-03-25T02:55:15Z	58	66760000.0
Seese	Alyshia	negotiation	8.083639799582402	3	4	2020-03-25T03:00:32Z	58	66800000.0
Mellen	Tien	new	6.84647919133713	3	5	2020-03-25T03:05:49Z	58	66840000.0
Warrington	Alida	new	8.986112569790658	3	3	2020-03-25T03:11:06Z	58	66880000.0
Shoop	Meegan	negotiation	3.507478226873432	4	4	2020-03-25T03:16:23Z	58	66920000.0
Lines	Rekita	processing	6.290748496683856	3	2	2020-03-25T03:21:40Z	58	66960000.0
Lutz	Petrina	closed	6.553459189287642	4	3	2020-03-25T03:26:56Z	58	67000000.0
Wilner	Marlissa	new	6.866167272035736	1	5	2020-03-25T03:32:13Z	58	67040000.0
Mccluney	Verena	negotiation	5.275243194137788	1	4	2020-03-25T03:37:30Z	58	67080000.0
Mabrey	Teppei	negotiation	6.043750585227806	2	2	2020-03-25T03:42:47Z	58	67120000.0
Till	Rithy	negotiation	3.587707953859983	4	2	2020-03-25T03:48:04Z	58	67160000.0
Huss	Micale	negotiation	7.846142651665883	4	2	2020-03-25T03:53:21Z	58	67200000.0
Purser	Jamarcus	negotiation	6.527522228273739	1	2	2020-03-25T03:58:38Z	58	67240000.0
Robinson	Shina	negotiation	6.717401038372795	1	4	2020-03-25T04:03:55Z	58	67280000.0
Weeden	Jolan	negotiation	3.0833488197094603	3	4	2020-03-25T04:09:12Z	58	67320000.0
Argueta	Tamela	new	6.7501383426924955	1	2	2020-03-25T04:14:29Z	58	67360000.0
Rieger	Crandall	negotiation	5.942397909895949	1	1	2020-03-25T04:19:45Z	58	67400000.0
Almanza	Tierra	negotiation	6.366335818136788	4	1	2020-03-25T04:25:02Z	58	67440000.0
Paxton	Katrinia	new	4.571205374805989	2	4	2020-03-25T04:30:19Z	58	67480000.0
Dyck	Shaneta	new	5.081319377732122	3	4	2020-03-25T04:35:36Z	58	67520000.0
Pederson	Tarry	new	4.516640005608188	2	6	2020-03-25T04:40:53Z	58	67560000.0
Pettit	Brain	new	7.992047613349635	4	4	2020-03-25T04:46:10Z	59	67600000.0
Dileo	Shawna	new	8.996237799404433	1	4	2020-03-25T04:51:27Z	59	67640000.0
Brasfield	Franchot	new	3.0792153934654447	2	3	2020-03-25T04:56:44Z	59	67680000.0
Eskew	Jara	new	6.715980004312156	3	5	2020-03-25T05:02:01Z	59	67720000.0
Leamon	Thong	negotiation	4.200286242822362	2	4	2020-03-25T05:07:18Z	59	67760000.0
Owen	Sabre	new	8.887121320526516	2	3	2020-03-25T05:12:35Z	59	67800000.0
Folk	Sharad	new	3.9071759857106123	2	2	2020-03-25T05:17:51Z	59	67840000.0
Mayhew	Jamae	negotiation	3.1414284331377886	3	4	2020-03-25T05:23:08Z	59	67880000.0
Ramsdell	Keren	new	6.96282886430266	1	5	2020-03-25T05:28:25Z	59	67920000.0
Flemming	Amylynn	negotiation	4.317105061659416	4	3	2020-03-25T05:33:42Z	59	67960000.0
Sessoms	Merida	processing	7.987815693473664	2	1	2020-03-25T05:38:59Z	59	68000000.0
Verduzco	Markeia	processing	7.57149946933086	2	3	2020-03-25T05:44:16Z	59	68040000.0
Mccrary	Rody	new	5.251802655635125	2	4	2020-03-25T05:49:33Z	59	68080000.0
Alanis	Shyvonne	negotiation	5.790095100707669	4	0	2020-03-25T05:54:50Z	59	68120000.0
Buggs	Lamichael	processing	3.7794414700997914	1	2	2020-03-25T06:00:07Z	59	68160000.0
Geyer	Mellisa	new	4.612372817780874	4	2	2020-03-25T06:05:24Z	59	68200000.0
Bier	Fredric	new	6.48950670149793	4	4	2020-03-25T06:10:41Z	59	68240000.0
Sepulveda	Cyndal	negotiation	3.488522308397804	1	5	2020-03-25T06:15:57Z	59	68280000.0
Merrifield	Kaija	new	3.4232240120000816	1	2	2020-03-25T06:21:14Z	59	68320000.0
Linn	Spence	processing	3.2388197349835344	2	4	2020-03-25T06:26:31Z	59	68360000.0
Grady	Christon	new	8.34146524041806	1	1	2020-03-25T06:31:48Z	59	68400000.0
Cowen	Dex	processing	3.3234350816080536	3	4	2020-03-25T06:37:05Z	59	68440000.0
Borman	Cedrick	processing	6.1908201767054605	3	1	2020-03-25T06:42:22Z	59	68480000.0
Doty	Naida	processing	6.539476581751732	2	2	2020-03-25T06:47:39Z	59	68520000.0
Tiller	Caleen	negotiation	6.240775828267542	4	3	2020-03-25T06:52:56Z	59	68560000.0
Peet	Collen	negotiation	8.58988674874961	4	2	2020-03-25T06:58:13Z	59	68600000.0
Fontanez	Elycia	closed	3.1071613861818386	3	4	2020-03-25T07:03:30Z	59	68640000.0
Zayas	Davinia	processing	5.1347817965997455	4	4	2020-03-25T07:08:46Z	59	68680000.0
Fudge	Reinaldo	negotiation	5.973568027966126	1	2	2020-03-25T07:14:03Z	59	68720000.0
Lindahl	Shela	new	5.838449818420261	4	2	2020-03-25T07:19:20Z	60	68760000.0
Bruck	Josecarlos	new	4.942788821555103	2	2	2020-03-25T07:24:37Z	60	68800000.0
Barrientez	Malky	negotiation	7.275464128488457	2	4	2020-03-25T07:29:54Z	60	68840000.0
Blackwelder	Breeanna	negotiation	8.47001679500079	2	3	2020-03-25T07:35:11Z	60	68880000.0
Hutchison	Shatrice	negotiation	3.7330992890253474	2	4	2020-03-25T07:40:28Z	60	68920000.0
Pedersen	Sigrid	negotiation	7.724238771428459	3	3	2020-03-25T07:45:45Z	60	68960000.0
Mercurio	Eugene	closed	6.9375967385915445	3	3	2020-03-25T07:51:02Z	60	69000000.0
Olinger	Elnora	new	4.547271874467841	1	3	2020-03-25T07:56:19Z	60	69040000.0
Brophy	Terrilyn	new	8.151597700646828	3	3	2020-03-25T08:01:36Z	60	69080000.0
Varner	Demarius	closed	7.476603338494141	1	4	2020-03-25T08:06:52Z	60	69120000.0
Costales	Katti	negotiation	5.615131719138168	2	4	2020-03-25T08:12:09Z	60	69160000.0
Schaaf	Jeramiah	processing	8.144258812632883	3	4	2020-03-25T08:17:26Z	60	69200000.0
Vandyke	Millard	new	3.7740055678934383	3	2	2020-03-25T08:22:43Z	60	69240000.0
Hockaday	Jull	new	4.228732441240664	1	3	2020-03-25T08:28:00Z	60	69280000.0
Weekley	Domenick	negotiation	7.260153356172904	4	6	2020-03-25T08:33:17Z	60	69320000.0
Northup	Obed	new	8.630436176762279	2	3	2020-03-25T08:38:34Z	60	69360000.0
Huntington	Shital	new	8.161858028450016	4	0	2020-03-25T08:43:51Z	60	69400000.0
Reilly	Irisha	new	4.002389811600564	4	2	2020-03-25T08:49:08Z	60	69440000.0
Caffee	Marquida	new	8.662653515392947	1	1	2020-03-25T08:54:25Z	60	69480000.0
Lunt	Laguan	new	8.718706912330502	4	2	2020-03-25T08:59:41Z	60	69520000.0
Leedy	Yakov	negotiation	6.3958670840057685	2	2	2020-03-25T09:04:58Z	60	69560000.0
Hames	Atheena	closed	8.68431728450351	4	2	2020-03-25T09:10:15Z	60	69600000.0
Taliaferro	Caylan	negotiation	7.773129829683564	2	4	2020-03-25T09:15:32Z	60	69640000.0
Oakes	Neidra	processing	8.31295250574994	4	2	2020-03-25T09:20:49Z	60	69680000.0
Romer	Tejuan	new	5.359027401430582	3	5	2020-03-25T09:26:06Z	60	69720000.0
Mixon	Kristyn	new	3.09928229780458	4	3	2020-03-25T09:31:23Z	60	69760000.0
Glasgow	Tyonna	closed	5.728367817287012	4	4	2020-03-25T09:36:40Z	60	69800000.0
Peckham	Jone	negotiation	5.472680545529081	1	4	2020-03-25T09:41:57Z	60	69840000.0
Gorham	Travon	new	8.512810167689846	3	2	2020-03-25T09:47:14Z	60	69880000.0
Mangan	Jayna	new	5.887960359884591	2	3	2020-03-25T09:52:31Z	61	69920000.0
Fuhrman	Amberly	new	4.854012072713299	2	3	2020-03-25T09:57:47Z	61	69960000.0
Alderson	Bond	negotiation	7.442562302860272	4	2	2020-03-25T10:03:04Z	61	70000000.0
Pridemore	Abdulaziz	processing	8.571586253181149	3	2	2020-03-25T10:08:21Z	61	70040000.0
Batt	Armand	new	7.588280076168001	3	3	2020-03-25T10:13:38Z	61	70080000.0
Chin	Emanual	new	3.239314654144972	3	2	2020-03-25T10:18:55Z	61	70120000.0
Wilken	Rodrigo	new	4.175081351046569	1	6	2020-03-25T10:24:12Z	61	70160000.0
Dubose	Bessie	new	7.233806072546207	1	4	2020-03-25T10:29:29Z	61	70200000.0
Kamp	Cheresa	new	6.068920604422155	4	5	2020-03-25T10:34:46Z	61	70240000.0
Gautreau	Angelika	new	8.731968799582999	3	3	2020-03-25T10:40:03Z	61	70280000.0
Beaver	Vonzell	processing	8.443128936025083	4	3	2020-03-25T10:45:20Z	61	70320000.0
Farthing	Zackariah	negotiation	8.167350622734705	2	1	2020-03-25T10:50:37Z	61	70360000.0
Galeano	Blas	closed	5.328546460330201	2	2	2020-03-25T10:55:53Z	61	70400000.0
Staley	Reiko	negotiation	5.657836206398229	3	4	2020-03-25T11:01:10Z	61	70440000.0
Polite	Shoni	negotiation	7.1920077289679165	3	5	2020-03-25T11:06:27Z	61	70480000.0
Merryman	Buford	closed	6.040632396341474	3	3	2020-03-25T11:11:44Z	61	70520000.0
Bristow	Makenzie	closed	7.526521594360617	2	3	2020-03-25T11:17:01Z	61	70560000.0
Timms	Soo	processing	8.034955315770752	3	3	2020-03-25T11:22:18Z	61	70600000.0
Vowell	Katrice	processing	4.38994666488327	3	3	2020-03-25T11:27:35Z	61	70640000.0
Rowe	Ferlando	processing	8.908405738183642	2	1	2020-03-25T11:32:52Z	61	70680000.0
Olivera	Bethaney	new	8.454266229966096	4	5	2020-03-25T11:38:09Z	61	70720000.0
Papenfuss	Roselina	new	4.54335783469323	1	5	2020-03-25T11:43:26Z	61	70760000.0
Reddy	Sydni	new	3.4711673265301504	4	7	2020-03-25T11:48:42Z	61	70800000.0
Levis	Archibald	negotiation	8.700055050017314	1	3	2020-03-25T11:53:59Z	61	70840000.0
Bocanegra	Vue	processing	8.420284963479393	4	5	2020-03-25T11:59:16Z	61	70880000.0
Mars	Lamare	processing	3.4141737581669336	3	5	2020-03-25T12:04:33Z	61	70920000.0
Dabrowski	Neri	new	7.618621625538304	2	3	2020-03-25T12:09:50Z	61	70960000.0
Mayhew	Halim	negotiation	6.222536357876308	4	3	2020-03-25T12:15:07Z	61	71000000.0
Magill	Clair	processing	6.202955680806424	2	3	2020-03-25T12:20:24Z	61	71040000.0
Tilley	Lakeyia	new	7.434273892364067	4	4	2020-03-25T12:25:41Z	62	71080000.0
Truex	Chinedum	processing	8.913097319104743	4	3	2020-03-25T12:30:58Z	62	71120000.0
Mynatt	Nathaly	new	7.764409838330389	1	3	2020-03-25T12:36:15Z	62	71160000.0
Enger	Chrisma	new	4.72174049086674	3	1	2020-03-25T12:41:32Z	62	71200000.0
Ellefson	Hugo	new	4.201559346061174	2	3	2020-03-25T12:46:48Z	62	71240000.0
Criddle	Martin	negotiation	8.96570484343584	3	5	2020-03-25T12:52:05Z	62	71280000.0
Rosen	Wyatt	new	6.722521770144503	2	2	2020-03-25T12:57:22Z	62	71320000.0
